chr	start	end	width	strand	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	length	feature	feature_init	type	genome	threshold	log10baseMean	stably_expressed
XIII	542978	544963	1986	-	225.27218840899837	0.8150927351441738	0.2819963398757311	2.890437285474575	0.0038470628234143303	0.007391897622920249	1986	YMR137C	YMR137C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.3527075780262656	FALSE
XI	473723	475900	2178	-	1191.129931647689	0.8152068168871698	0.20076923184428572	4.060417073864359	4.898513347753397e-5	1.9105096489594503e-4	2178	YKR018C	YKR018C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.07595913807372	FALSE
IV	239510	239606	97	-	87.96145583917277	0.8157510941019234	0.37827116918456977	2.1565246324757417	0.031042722474472876	0.044277758018532856	97	YDL125C	YDL125C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.9442924087024749	FALSE
II	37053	38690	1638	+	529.2927666339187	0.8158606055998594	0.22975291878201137	3.551034780863631	3.837197046000126e-4	0.0010732762405398868	1638	YBL099W	YBL099W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.7236959589214775	FALSE
V	545611	546414	804	+	439.4283600140407	0.8161156413142949	0.23166174148769295	3.5228762249361365	4.268906747201016e-4	0.0011655370445702645	804	YER177W	YER177W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.6428880821706295	FALSE
XIII	852630	854390	1761	+	675.9823139927581	0.8165223491157372	0.2168764802816963	3.7649188517591834	1.666031793923915e-4	5.253903413122268e-4	1761	YMR291W	YMR291W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.829935333462596	FALSE
XVI	420948	422786	1839	+	114.60065573274763	0.8166634877465254	0.3522836958173521	2.3181983652457747	0.020438542845613732	0.030729747197253122	1839	YPL070W	YPL070W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.0591871026252555	FALSE
VI	103983	104462	480	-	36.51488524453967	0.8167747545167746	0.5427560741376717	1.504865248748183	0.13235872432331997	0.15915832341224137	480	YFL017C	YFL017C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.5624699401207935	TRUE
XII	973395	975521	2127	+	113.50095854252143	0.8168604169481793	0.33877813570853765	2.411195797036182	0.01590030989544889	0.024844961182647278	2127	YLR424W	YLR424W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.054999529264559	FALSE
XII	524865	527945	3081	+	342.15646983338434	0.8170629744507011	0.2403876728288465	3.398938742721809	6.764786582101386e-4	0.0017127124621930335	3081	YLR187W	YLR187W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.534224756480137	FALSE
IV	444683	446383	1701	+	28.6619079071286	0.8173422143650129	0.5860884888455394	1.394571348730958	0.1631451400187874	0.1918579660929326	1701	YDL003W	YDL003W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.4573050962483203	TRUE
XVI	802359	804080	1722	+	247.9456376727266	0.8173840674453285	0.2744360758591111	2.9784133331834766	0.0028974495815128026	0.005816684498224949	1722	YPR137W	YPR137W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.3943564717667574	FALSE
IV	1388872	1393179	4308	+	1965.1988549522557	0.8175763975154895	0.20410888057361382	4.005589542296386	6.186299298084681e-5	2.3020793206809893e-4	4308	YDR464W	YDR464W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.293406502415735	FALSE
VII	1014321	1016750	2430	-	62.258327426742156	0.8184033840271907	0.4238635101688316	1.9308182100912805	0.05350553757231018	0.07166878862110444	2430	YGR261C	YGR261C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.7941974491589987	TRUE
XIII	250675	251001	327	-	9.016693914052569	0.8185291898776489	1.0356120182620998	0.7903820885076769	0.42930465943038615	0.459492944317674	327	YML009C-A	YML009C-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.9550473271116279	TRUE
XIII	724626	725651	1026	+	55.42505251976769	0.8188970784423344	0.457202066168903	1.7911053755820328	0.07327638669903791	0.0946683641063377	1026	YMR228W	YMR228W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.7437061133162415	TRUE
VII	531883	532596	714	-	206.62815902083764	0.8189370403747281	0.2851070875751282	2.8723840131085168	0.004073875936745118	0.007764841464206639	714	YGR024C	YGR024C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.315189506312501	FALSE
XIII	91041	91409	369	-	88.15442284310222	0.8189662202826432	0.3830948707222833	2.1377634702823674	0.03253594521374107	0.04613638790211391	369	YML089C	YML089C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.9452441064046846	FALSE
II	391805	392293	489	-	317.2388670947554	0.8193842879148723	0.25379393950634205	3.2285415857788706	0.0012442316699275804	0.0028404120202693032	489	YBR077C	YBR077C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.501386390280844	FALSE
XV	839084	841069	1986	-	151.08889914097142	0.8193962395245821	0.3267543411766071	2.5076827948911853	0.01215257064225208	0.019719846208040345	1986	YOR275C	YOR275C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.179232556867663	FALSE
XIV	66517	68445	1929	+	135.13777373047512	0.819516573430604	0.3121427601903395	2.625454368798675	0.008653340677134571	0.014708383835299292	1929	YNL299W	YNL299W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.130776760048969	FALSE
XV	446079	446738	660	-	113.3829200063751	0.8198184803086961	0.35101604624265514	2.335558414164237	0.019514268107164293	0.029569030510926648	660	YOR064C	YOR064C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.0545476373994047	FALSE
IV	927452	929098	1647	+	1076.19444281157	0.8204498284514509	0.19478937399223445	4.211984522749989	2.531368924333896e-5	1.0835679403561526e-4	1647	YDR232W	YDR232W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.0318907451324217	FALSE
I	42177	42719	543	+	320.0446889903177	0.8205268944329198	0.2576092997390566	3.1851602223369513	0.0014467388438391443	0.0032290848175970874	543	YAL055W	YAL055W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.505210624653708	FALSE
IV	1052623	1054647	2025	-	44.75937939929359	0.8205623590609362	0.5195192240889368	1.579464860997066	0.11422947026359204	0.13993164699848934	2025	YDR295C	YDR295C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.6508840562894949	TRUE
XIII	899379	901307	1929	-	301.0278709275923	0.8205843633713232	0.2500721765149057	3.2813900962805103	0.001032967717801322	0.0024353411095183485	1929	YMR313C	YMR313C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.478606706988206	FALSE
XII	180288	181481	1194	+	620.953152837574	0.8209882803056998	0.2323301430237273	3.5337140055126395	4.097642088634535e-4	0.001129848988983223	1194	YLR019W	YLR019W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.793058836518631	FALSE
III	122530	123003	474	-	97.30416080740306	0.8210245149203933	0.36255727554447625	2.2645374132608604	0.023541081361055354	0.03480839345724567	474	YCR006C	YCR006C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.9881314114611588	FALSE
XI	454352	457054	2703	-	4830.981473333508	0.8210356199212727	0.1870147921238205	4.39021753625603	1.1323732141030009e-5	5.6076101669026506e-5	2703	YKR009C	YKR009C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.684035371983631	FALSE
XIII	220138	220728	591	+	182.507514959657	0.8216224618956393	0.29580414211064576	2.7775894415579576	0.005476376562321411	0.009975162311357475	591	YML028W	YML028W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.2612807517421722	FALSE
IV	101290	103353	2064	-	310.91591469516266	0.8216505648453033	0.24381021850427395	3.3700415424995813	7.515685230051384e-4	0.0018623554119941712	2064	YDL199C	YDL199C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.4926429526234277	FALSE
XIII	272193	272663	471	+	584.6219632257532	0.8220340272901996	0.21417609074931815	3.838122287199402	1.2397873929109973e-4	4.0951327906049847e-4	471	YMR002W	YMR002W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.7668751270128213	FALSE
IV	1332983	1333969	987	-	129.6337517030629	0.8224754094075617	0.3267813506889195	2.5168982491614695	0.011839301476764645	0.019270064481358356	987	YDR435C	YDR435C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.112718090037762	FALSE
VII	53787	55796	2010	-	95.43845083487962	0.8225821142326024	0.3538224856395113	2.324844088825611	0.02008029853796214	0.030276365419120328	2010	YGL236C	YGL236C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.979723381214216	FALSE
IX	46949	47542	594	-	135.89202321913706	0.8233111559021296	0.32830946124799054	2.5077289968205836	0.012150981910946263	0.019719846208040345	594	YIL157C	YIL157C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.133193964653131	FALSE
I	130799	131983	1185	+	71.7048331952855	0.8235210670831057	0.4127785571752078	1.995067458733217	0.04603552291824182	0.06259190130704298	1185	YAL012W	YAL012W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.8555484298560752	TRUE
XII	924889	925080	192	+	69.74353461974974	0.823619756130852	0.4254151633098149	1.9360376102321457	0.052863094780886515	0.07086751283596669	192	YLR402W	YLR402W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.8435039537505042	TRUE
XI	163642	164385	744	-	141.56465780899907	0.8236923214702673	0.3566700864767871	2.309395580680061	0.02092164004106879	0.03137511569931402	744	YKL152C	YKL152C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.150954843506783	FALSE
XVI	673751	674674	924	+	15.525041214835365	0.8240239265734953	0.8386164112419305	0.9825993332913379	0.32580467268490104	0.35743132041856635	924	YPR058W	YPR058W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.1910327617859326	TRUE
XVI	360003	360305	303	-	1.525259308194121	0.8245399677189619	2.4048843573664436	0.3428605476156469	0.7317033731381701	NA	303	YPL102C	YPL102C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.18334368403977877	FALSE
II	657832	658392	561	+	88.69945358853161	0.8251280235120552	0.3754136850180256	2.1979167420932897	0.027955039598396358	0.04033683714175273	561	YBR217W	YBR217W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.947920944474156	FALSE
IX	423128	423619	492	+	597.4898027267333	0.8251361383023552	0.2455447985269105	3.3604301262033225	7.782121276637053e-4	0.0019170871892882622	492	YIR037W	YIR037W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.7763304976414283	FALSE
IV	33415	33918	504	-	43.27254199208178	0.8252184620948678	0.49684165842720396	1.660928483145253	0.09672781093543578	0.12063678716899036	504	YDL235C	YDL235C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.6362124080415197	TRUE
VII	855264	856301	1038	-	740.4121945469046	0.8259639858309994	0.20724713064001943	3.9854061346000886	6.736480381420698e-5	2.469528963623789e-4	1038	YGR180C	YGR180C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.8694735629452874	FALSE
XI	507920	508561	642	-	2.4901793442883475	0.8265741904699453	1.886664073551776	0.4381141306803294	0.6613035514873701	0.6826084339450819	642	YKR035C	YKR035C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.39623062638487005	TRUE
V	40046	41953	1908	-	6334.714792243693	0.8278214579825027	0.18916031493804084	4.376295621275817	1.2071327137061254e-5	5.9093250033833845e-05	1908	YEL060C	YEL060C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.80172706642655	FALSE
VII	73829	73902	74	-	1.243725020138183	0.8284027861130946	2.5588842442775945	0.32373593606887174	0.7461379617010618	NA	74	tV(AAC)G3	tV(AAC)G3_tRNA-E1	tRNA-E1	S_cerevisiae	NA	0.09472437116074409	FALSE
VII	393986	394504	519	+	199.96985609799776	0.828520644460697	0.28857740022150785	2.871051731094453	0.004091085684716318	0.007788377025449247	519	YGL058W	YGL058W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.300964534079175	FALSE
III	265068	266846	1779	+	57.912978641672055	0.8287416748800963	0.44929663946607595	1.84453121186247	0.06510576146064125	0.08535141559733819	1779	YCR088W	YCR088W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.7627759026017227	TRUE
II	321876	323945	2070	-	422.585008037863	0.8290439165337053	0.23693205865593286	3.499078686255891	4.668687823781959e-4	0.0012517552960165186	2070	YBR043C	YBR043C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.625914085612837	FALSE
IX	313713	314051	339	-	2.1606305652951345	0.8291696392116685	1.9740073052488831	0.4200438554644187	0.6744534164632765	NA	339	YIL020C-A	YIL020C-A_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.3345805155321768	FALSE
VII	1012481	1012921	441	-	4.85458290862632	0.8292765152715914	1.4350511703234523	0.5778724357854621	0.5633502462705062	0.5900536740930703	441	YGR259C	YGR259C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.6861519225522951	TRUE
II	723736	724263	528	-	17.3308411854217	0.8292983505521518	0.7632252113674383	1.0865709599219517	0.2772264648863227	0.3083073910086005	528	YBR254C	YBR254C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.2388196425362457	TRUE
VII	490703	491956	1254	-	19.933149789600517	0.8301554896840317	0.700107176986278	1.185754862930512	0.23571912145497262	0.2674138834752434	1254	YGL004C	YGL004C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.299575930319049	TRUE
XIII	56773	57453	681	+	147.94822130456095	0.8307605532452389	0.31062205182718455	2.6745060383138375	0.007483942847967346	0.012992984494655854	681	YML106W	YML106W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.170109748258006	FALSE
XVI	64977	66614	1638	-	13.754351267810934	0.8311083705483796	0.8317299626262314	0.99925265157469	0.3176723158906111	0.34892769973037985	1638	YPL256C	YPL256C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.1384401114502334	TRUE
IV	865012	867522	2511	-	602.3384430411097	0.8311672520194217	0.22382773715142196	3.7134238258287344	2.044740294950705e-4	6.260246445314915e-4	2511	YDR207C	YDR207C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.779840582028008	FALSE
IV	766736	767971	1236	-	216.33881862003182	0.8312906756019	0.2807001264819108	2.9614902067223365	0.0030615422967404772	0.006100237262908264	1236	YDR153C	YDR153C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.335134453788921	FALSE
VIII	368502	369794	1293	-	390.73641789965956	0.8315426089036992	0.24808673157010547	3.351822177836698	8.028156654342741e-4	0.0019657786718008516	1293	YHR132C	YHR132C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.5918838907635258	FALSE
XVI	939922	941136	1215	+	2.2059157522204287	0.8320973849032269	1.9387742303098472	0.4291873555438399	0.6677868841028861	NA	1215	YPR201W	YPR201W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.3435889219552788	FALSE
XI	273394	275043	1650	+	41.405732214302205	0.8326583706989734	0.5789153123867348	1.4383077332435972	0.1503467586629064	0.17801589606650114	1650	YKL089W	YKL089W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.6170604690607877	TRUE
XII	854062	854391	330	+	11.145510690306374	0.8327140681450819	0.9176742328118382	0.9074179467735183	0.3641858224285809	0.39621438881533894	330	YLR364W	YLR364W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.047099972762484	TRUE
XV	1020222	1023212	2991	-	330.799757990824	0.8328506244369559	0.25535312177905223	3.2615642943170724	0.0011079930276952938	0.002583704265455401	2991	YOR363C	YOR363C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.519565183155938	FALSE
IX	241308	241775	468	-	414.8835775425796	0.8336633457456899	0.23655978069908534	3.524112777252474	4.24903358647693e-4	0.0011616820339261015	468	YIL065C	YIL065C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.6179262443643	FALSE
XI	482171	483139	969	-	131.53215261739973	0.8339430885400245	0.3225865209161471	2.5851764858978687	0.00973291635748001	0.016248416790863147	969	YKR022C	YKR022C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.1190319277115925	FALSE
VII	1067222	1068991	1770	-	10.299251887428358	0.8341840789935369	0.9762519661845627	0.8544762088969073	0.3928411860473681	0.42414933785872533	1770	YGR287C	YGR287C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.01280567975746	TRUE
IV	1428354	1428980	627	-	137.32572676407003	0.8343917268883815	0.316729185826235	2.634401135821276	0.00842858455601221	0.014375930219570465	627	YDR487C	YDR487C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.137751906100752	FALSE
VIII	3726	4541	816	-	0.9621907320822454	0.8348487716951934	2.911503768219766	0.28674143609494973	0.7743103077777745	NA	816	YHL049C	YHL049C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	-0.016738830581369976	FALSE
XIV	104805	104877	73	+	0.9621907320822454	0.8348487716951934	2.911503768219766	0.28674143609494973	0.7743103077777745	NA	73	tT(AGU)N1	tT(AGU)N1_tRNA-E1	tRNA-E1	S_cerevisiae	NA	-0.016738830581369976	FALSE
XIII	742971	743444	474	+	50.672462297086796	0.8350436429243421	0.4791835354065821	1.7426384281250742	0.08139679306841038	0.10371657386804012	474	YMR236W	YMR236W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.7047720082191444	TRUE
IV	1020747	1021664	918	+	54.24688522373206	0.8353492140018798	0.46701192349819	1.7887106773305272	0.07366142249759348	0.0950316882151357	918	YDR280W	YDR280W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.734374806686822	TRUE
IV	372248	372535	288	+	74.77739182068377	0.8356104878485624	0.41403435162125124	2.0182153596109313	0.04356883717396585	0.059528594586518796	288	YDL045W-A	YDL045W-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.8737703132167192	TRUE
Mito	48201	48290	90	+	1.52253000418214	0.8358275280284063	2.5354983443382704	0.3296501967334337	0.74166428919084	NA	90	tS(UGA)Q2	tS(UGA)Q2_tRNA-E1	tRNA-E1	S_cerevisiae	NA	0.1825658599402761	FALSE
II	474199	474726	528	-	58.391271493728674	0.8358831789930864	0.43026273806507287	1.942727326916856	0.05204911264510741	0.0698493641528478	528	YBR116C	YBR116C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.7663479322935527	TRUE
IV	655686	657467	1782	-	203.76344214615915	0.8359452678344709	0.30282066401637775	2.7605291420576887	0.005770780923722807	0.010425476221938467	1782	YDR101C	YDR101C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.3091262684909735	FALSE
XVI	444579	445031	453	+	139.19760478186024	0.8361093131644631	0.3369924243766535	2.4810923115290895	0.013098044755186595	0.021051485024137374	453	YPL059W	YPL059W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.143631762293431	FALSE
XII	432823	433725	903	-	16.294280781384813	0.8361529562891489	0.7786051366655738	1.073911430728581	0.28286237964467686	0.31413901711665326	903	YLR146C	YLR146C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.212035195757329	TRUE
VIII	225525	227141	1617	-	227.18086336121738	0.8362253039825914	0.2797055159188202	2.9896632579290703	0.002792851545673106	0.005634947325149012	1617	YHR064C	YHR064C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.356371745671672	FALSE
IV	408451	409857	1407	-	302.60563285874855	0.8364126325044487	0.2457459053596156	3.40356691307012	6.651212007182778e-4	0.0016866231318570337	1407	YDL024C	YDL024C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.480877007945936	FALSE
XII	625168	626331	1164	-	273.91062975348507	0.8364762959027428	0.26510064603599337	3.1553159466430434	0.0016032438597947964	0.003523177864734244	1164	YLR244C	YLR244C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.4376088864113377	FALSE
II	734832	735530	699	-	10.074582315392117	0.8370757112549464	0.9513887594137445	0.8798461228097345	0.37894267477113924	0.41011056577156907	699	YBR261C	YBR261C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.0032270496637037	TRUE
III	160744	162222	1479	-	55.18545007880892	0.8371284659417245	0.46363503114161153	1.8055763902922903	0.07098453329362367	0.09211601647337798	1479	YCR024C	YCR024C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.7418245888990587	TRUE
VI	192737	193435	699	+	52.44570642594727	0.8375103154669372	0.4856573979197721	1.7244879189615254	0.08461979804549145	0.10731123409370855	699	YFR020W	YFR020W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.7197099395868811	TRUE
XIII	366981	367934	954	+	137.8641122484594	0.8376794253477402	0.3351767897026446	2.4992166852928444	0.012446817905057016	0.0201259674831202	954	YMR048W	YMR048W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.1394512286060015	FALSE
VIII	399268	400848	1581	-	251.46570880592657	0.8380174960052913	0.26295114280622095	3.1869703514574925	0.0014377151176703095	0.003212300723162951	1581	YHR151C	YHR151C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.4004787707369712	FALSE
X	705744	706874	1131	+	349.87262690131166	0.8380264121086367	0.24885475233900925	3.3675322823130664	7.584414630856705e-4	0.0018770886002294814	1131	YJR148W	YJR148W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.5439099657731523	FALSE
XVI	615379	619014	3636	+	1274.3090714699294	0.8380640575274213	0.21074870556162467	3.9766035824232593	6.990655610668137e-5	2.5452341564296264e-4	3636	YPR026W	YPR026W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.1052747747455838	FALSE
XV	889022	889750	729	+	29.946171517875477	0.8381057406654826	0.5908193068810698	1.4185483292511816	0.15603073917425958	0.1840470379227319	729	YOR305W	YOR305W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.4763413076956202	TRUE
VI	65477	68698	3222	+	395.724060290819	0.8381102570219171	0.2575671573920548	3.253948467296981	0.001138129237251116	0.0026424391856178083	3222	YFL034W	YFL034W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.597392456467363	FALSE
XIV	366741	368321	1581	+	163.98681551755573	0.8382965203878463	0.2988014431794541	2.805530359786055	0.005023384887123364	0.00926326628969396	1581	YNL138W	YNL138W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.2148089323272817	FALSE
XII	366667	368124	1458	-	119.38992847401175	0.8383492777399008	0.32951352219849406	2.544202957579664	0.010952742407562416	0.01798697420493592	1458	YLR108C	YLR108C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.0769676920140565	FALSE
XIII	297278	297364	87	+	9.956994447477685	0.8384102156068727	0.9761820423334815	0.8588666654866168	0.3904140822674262	0.4215998380804966	87	snR78	snR78_snoRNA-E1	snoRNA-E1	S_cerevisiae	FALSE	0.9981282649438259	TRUE
XI	155655	158232	2578	+	719.9334711661397	0.8387237913800136	0.21926389591185622	3.8251796443367923	1.3067676198543081e-4	4.279276696495274e-4	2578	YKL157W	YKL157W_mRNA-E2	mRNA-E2	S_cerevisiae	TRUE	2.857292365264055	FALSE
X	627340	628326	987	+	103.19542357725398	0.8390872801097589	0.3526909409811343	2.3791007440552385	0.017354932105138648	0.026726845693277684	987	YJR107W	YJR107W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.013660437996472	FALSE
XII	1002557	1004128	1572	+	225.07940547432895	0.8394147355390238	0.2869786088960042	2.925008030278704	0.0034444733453559305	0.006754355043704222	1572	YLR432W	YLR432W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.352335759336232	FALSE
III	127716	127789	74	+	1.240995716126202	0.8399389608140859	2.7121490980429788	0.30969498005112095	0.7567929205655946	NA	74	tN(GUU)C	tN(GUU)C_tRNA-E1	tRNA-E1	S_cerevisiae	NA	0.09377028233195886	FALSE
IX	85053	85442	390	+	1.240995716126202	0.8399389608140859	2.7121490980429788	0.30969498005112095	0.7567929205655946	NA	390	YIL141W	YIL141W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.09377028233195886	FALSE
V	58378	59148	771	+	207.31450773923575	0.8399528195368157	0.2924222162241029	2.8723974203557194	0.004073703083125254	0.007764841464206639	771	YEL051W	YEL051W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.3166296948127836	FALSE
XVI	409368	410090	723	-	13.217462750540484	0.8400674370795446	0.9443577464312258	0.8895648288524137	0.3736995985608242	0.40518900635833527	723	YPL077C	YPL077C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.121148095149968	TRUE
X	405588	407273	1686	+	600.3614903455295	0.8401006478016197	0.49275857875595336	1.7048929922693303	0.08821438358716724	0.11118760228689373	1686	YJL016W	YJL016W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.778412827030901	TRUE
XIII	664752	665522	771	+	547.8606530085435	0.8402035775472022	0.2225423957321834	3.7754764649803514	1.5970210342160617e-4	5.056181219000259e-4	771	YMR200W	YMR200W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.7386701108109	FALSE
XIII	722613	724385	1773	-	374.0691383295993	0.8403780833965312	0.2547297667155207	3.299096506200847	9.699655899132639e-4	0.0023054671736514078	1773	YMR227C	YMR227C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.5729518792593242	FALSE
VIII	140011	141402	1392	-	189.42787653736977	0.8406592281810826	0.3012026293148395	2.7910089300793017	0.005254402257619647	0.009647624546368682	1392	YHR018C	YHR018C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.2774438909053454	FALSE
II	610038	610409	372	+	19.096503948731424	0.8411563925498085	0.7297546674540862	1.1526564064117222	0.24905144117490183	0.28072500176759385	372	YBR194W	YBR194W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.280953866999188	TRUE
III	214994	216445	1452	+	151.4775342680299	0.8414143769919243	0.3006506380093142	2.798644907468506	0.0051317537423057995	0.009444077536098668	1452	YCR052W	YCR052W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.180348227116177	FALSE
XIV	412771	413199	429	+	300.84327487840056	0.8421386582406583	0.2600020552930469	3.23896923542196	0.0011996251228825745	0.0027658949762049373	429	YNL113W	YNL113W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.4783403076147934	FALSE
XI	394726	397248	2523	-	470.770648964265	0.8423300979127603	0.23342226875517125	3.6086107054175365	3.078411467942375e-4	8.88179229472073e-4	2523	YKL022C	YKL022C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.672809378151396	FALSE
XIV	185587	186349	763	+	34.17936068988992	0.8423869897431124	0.541007358672799	1.557071223226351	0.11945357638421746	0.14557978651009232	763	YNL246W	YNL246W_mRNA-E2	mRNA-E2	S_cerevisiae	FALSE	1.53376393517086	TRUE
VII	69671	72547	2877	+	963.573583756169	0.8427892066728283	0.22004879640336802	3.830010526973865	1.2813777717141404e-4	4.212964987759985e-4	2877	YGL227W	YGL227W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.983884885363059	FALSE
XVI	924304	926937	2634	-	28.90142320180265	0.8428400303507344	0.6028136341158062	1.3981767874029485	0.16205998555423315	0.19089713004255993	2634	YPR194C	YPR194C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.4609192293818387	TRUE
IX	356143	356895	753	-	105.1378418455427	0.8429682003843187	0.362311448772357	2.326639699740656	0.019984449719168088	0.030160234055682786	753	YIR001C	YIR001C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.0217590580524702	FALSE
