chr	start	end	width	strand	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	length	feature	feature_init	type	genome	threshold	log10baseMean	stably_expressed
XV	813984	815720	1737	+	169.4838308670262	0.29085350308994923	0.27643036547189004	1.0521763866044083	0.29271863116370395	0.38587963132805825	1737	YOR260W	YOR260W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2291282718595604	TRUE
XVI	120163	121167	1005	-	35.96641969873496	0.29112410431619784	0.5174587623533442	0.5626034874589778	0.5737049167345644	0.6418264985431487	1005	YPL227C	YPL227C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.5558972078359583	TRUE
XV	725564	727234	1671	-	100.94449713939034	0.29156410155887624	0.3138532473030216	0.9289822681916512	0.3528982757849112	0.4450531940354566	1671	YOR205C	YOR205C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.0040826489147605	TRUE
XI	113215	114627	1413	-	60.82176919318187	0.2916765675218637	0.38145482326041125	0.7646424943032958	0.4444844577397007	0.5277854620446826	1413	YKL178C	YKL178C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.784059048817999	TRUE
IV	600793	601809	1017	+	17505.363339329706	0.29168938558660923	0.15678632242658816	1.8604262225946817	0.06282524755197053	0.13245304446847542	1017	YDR077W	YDR077W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	4.243171129361453	TRUE
II	334386	336818	2433	-	534.9814677219749	0.2917746378610899	0.19681730408358108	1.482464355558818	0.13821678113908184	0.22727186899056787	2433	YBR049C	YBR049C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.7283387378988264	TRUE
XII	231702	232013	312	-	79.90348542107557	0.2918957265721013	0.34828864023603634	0.8380856934474883	0.4019825772804904	0.4906375863767241	312	YLR043C	YLR043C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.9025657238211964	TRUE
I	169375	170295	921	+	57.44408470480587	0.2920638784501703	0.41384846429540306	0.7057266213308853	0.48035816237582196	0.5603570435766567	921	YAR015W	YAR015W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.7592453139237425	TRUE
IV	474046	475989	1944	+	74.91353793643047	0.2926115787325682	0.3524129734850166	0.8303087591779849	0.4063642369936124	0.4941202509603644	1944	YDR014W	YDR014W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.8745603079505493	TRUE
XIII	597332	599158	1827	-	154.83669802895716	0.29261853018219314	0.2710760439555568	1.0794702693468858	0.28037814042419473	0.3749663461505551	1827	YMR168C	YMR168C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.1898739011957815	TRUE
VII	199210	200142	933	-	30.257547772298825	0.2927088082757993	0.5401759095473695	0.5418768277190837	0.587903360895152	0.6543740434823191	933	YGL161C	YGL161C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.4808337276490342	TRUE
XI	485144	487372	2229	-	228.37912333843548	0.29335572554208805	0.229069461271609	1.2806409196302884	0.20031982021884198	0.2934046089674519	2229	YKR024C	YKR024C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.358656401529565	TRUE
XVI	506697	509999	3303	+	356.37188948885756	0.2936493221323484	0.23932386391880875	1.2269955754682689	0.21982425389869892	0.3132316666673584	3303	YPL022W	YPL022W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.551903439693257	TRUE
XII	819312	819330	19	+	2.32167006676418	0.29378683066054756	1.740130933733924	0.16883030176938932	0.8659301230774793	NA	19	YLR344W	YLR344W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.36580050206724307	FALSE
VII	952548	953480	933	-	461.82165271459434	0.2939396038711085	0.2051486717725705	1.43281261014925	0.15191139663195932	0.2430340369479981	933	YGR231C	YGR231C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.664474291149403	TRUE
XI	586789	589305	2517	-	150.22575441269512	0.2943518145818977	0.2872583111911981	1.0246938142930813	0.30550768265962563	0.39835204861307927	2517	YKR079C	YKR079C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.176744393656805	TRUE
XIII	466300	468162	1863	+	565.9379165885593	0.2948504378155347	0.18783997440321945	1.5696895123218308	0.11648736230767096	0.20179973678962848	1863	YMR100W	YMR100W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.7527687916797112	TRUE
XVI	713275	715941	2667	+	300.78722832257887	0.2949555319269478	0.22948725461366426	1.2852806680854572	0.19869422314229213	0.2918595517931177	2667	YPR089W	YPR089W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.4782593918039626	TRUE
XVI	352863	355412	2550	-	529.4339126959273	0.2950446817507869	0.19148839075077126	1.5407967062337358	0.12336627134382687	0.21010230243003283	2550	YPL105C	YPL105C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.723811756430755	TRUE
V	413394	414179	786	-	227.72617943009993	0.2950806909165411	0.2383872914056712	1.2378205615600244	0.21578260259941298	0.30909642358981954	786	YER126C	YER126C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3574129600331597	TRUE
XIII	798518	801379	2862	+	334.4553139010242	0.29516927800694787	0.2075428547948667	1.4222088170594467	0.15496563992208476	0.24636488769186507	2862	YMR266W	YMR266W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.5243381005115815	TRUE
XII	292394	293572	1179	-	146.0815482613803	0.29538522308460213	0.2759248045795419	1.0705279778478571	0.28438172251922755	0.3783749017620998	1179	YLR082C	YLR082C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.1645953631325208	TRUE
II	657832	658392	561	+	95.57799899818431	0.2954613844765983	0.3157146112502391	0.9358495741028982	0.3493506430621775	0.44175813098619937	561	YBR217W	YBR217W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.9803579339777901	TRUE
XVI	917077	919041	1965	-	170.65168646173026	0.29551767157853615	0.2685887010549748	1.1002609954096674	0.27121842137987573	0.36609421281840837	1965	YPR190C	YPR190C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2321105845420197	TRUE
VII	465043	465435	393	-	2.9836001390394786	0.29565301035841857	1.5644710914162017	0.18897952923552294	0.8501088609966352	NA	393	YGL015C	YGL015C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.4747406187185557	FALSE
IV	173866	174174	309	-	7.628663755588903	0.29566735764473995	1.045983111972921	0.28266934165605756	0.7774303199540262	0.8181543259870635	309	YDL158C	YDL158C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.8824484731585139	TRUE
XI	70734	73865	3132	-	180.38839770024103	0.2961744923824152	0.26099345816270664	1.1347966131694238	0.2564605456343337	0.35077455979703187	3132	YKL197C	YKL197C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2562086009620006	TRUE
X	567643	568704	1062	+	170.63857960270153	0.29665132126544147	0.2596563594021067	1.1424766254464964	0.25325595663012074	0.34757626040635203	1062	YJR068W	YJR068W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2320772273846665	TRUE
IV	1202843	1204210	1368	-	363.69274469125133	0.29671071364522483	0.20234778694250707	1.4663402952340123	0.142555602959014	0.23247121555009903	1368	YDR364C	YDR364C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.560734637397899	TRUE
VIII	402086	402682	597	-	2.7115452156579445	0.29679078978898366	1.6152050582953816	0.18374805617696863	0.8542111073263579	NA	597	YHR153C	YHR153C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.43321685079508254	FALSE
V	433197	433958	762	+	513.0104925899029	0.2968677067315089	0.18478709390847442	1.6065391822144697	0.10815549308067977	0.19235645454389572	762	YER133W	YER133W_mRNA-E2	mRNA-E2	S_cerevisiae	FALSE	2.710126247816094	TRUE
XV	249825	250916	1092	+	63.06701874488566	0.2969166165566824	0.38205979419030517	0.7771469834608854	0.4370720570447602	0.5220559296958899	1092	YOL042W	YOL042W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.799802301847183	TRUE
VII	425362	426804	1443	-	251.52295520363322	0.29704981128452734	0.23267185743674354	1.276689903785576	0.20171174728362473	0.2946766381839017	1443	YGL038C	YGL038C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.4005776270195045	TRUE
XI	418310	420061	1752	+	356.6771533803542	0.2970542625145912	0.2188443390028424	1.3573769550910477	0.17466146671976351	0.26778666561193115	1752	YKL012W	YKL012W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.5522752919046203	TRUE
X	126853	128952	2100	-	327.12194769410473	0.29722530835890426	0.21175758315158866	1.4036111667657858	0.16043466804726467	0.2519348132983606	2100	YJL156C	YJL156C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.5147096833566365	TRUE
VII	924696	930815	6120	+	391.34322512685395	0.2972801800728581	0.20604238321926951	1.442810820900347	0.14907377008384926	0.23997908009043134	6120	YGR217W	YGR217W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.5925578197823462	TRUE
XVI	459007	459678	672	+	166.61113786538252	0.2976331936471622	0.26970315554820445	1.1035584401754088	0.26978472772947154	0.36512174100950506	672	YPL052W	YPL052W_mRNA-E2	mRNA-E2	S_cerevisiae	FALSE	2.2217040303948563	TRUE
XVI	301716	302618	903	+	138.1241458721345	0.29765423171899164	0.27215043166016967	1.0937121425942407	0.2740812470571444	0.3692771282863303	903	YPL132W	YPL132W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.140269605460565	TRUE
XIV	126805	129084	2280	-	255.05010151557093	0.29767414320585917	0.22813670436000588	1.3048060111191986	0.19195891176117438	0.28531420153614667	2280	YNL272C	YNL272C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.4066255007260313	TRUE
IV	1263324	1266158	2835	+	241.7729105235943	0.297697301911958	0.23220119503544276	1.2820661920646792	0.1998194273685021	0.2929636225112641	2835	YDR395W	YDR395W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.383407638670366	TRUE
XVI	460779	461966	1188	-	205.4986204560652	0.29770409754164023	0.23845368436721473	1.2484776585929402	0.21185618510258905	0.30526734024630303	1188	YPL050C	YPL050C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3128089107360323	TRUE
IV	403695	404957	1263	-	328.12038177357334	0.29796195780935786	0.21251339021512192	1.402085569797454	0.1608896956289121	0.2523864658448435	1263	YDL027C	YDL027C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.516033208188149	TRUE
XII	407283	408155	873	-	9.601769878557393	0.2980571866676398	0.9046973595495766	0.3294551305157275	0.7418117032337227	0.7879905400250318	873	YLR132C	YLR132C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.9823512932109123	TRUE
XIII	22048	23360	1313	-	32.746756343499676	0.2981049412586346	0.568732780226838	0.5241564256938663	0.6001697453658328	0.6652016239819379	1313	YML124C	YML124C_mRNA-E2	mRNA-E2	S_cerevisiae	FALSE	1.5151682883923854	TRUE
XIII	895716	896669	954	-	240.697591792363	0.29812821239111686	0.23494446582167913	1.268930559179009	0.2044658319223467	0.29750728453277575	954	YMR310C	YMR310C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3814717451295375	TRUE
I	129270	130487	1218	+	223.35528158787181	0.2981513891929334	0.23945774674617493	1.24511064371191	0.21309108219601336	0.30656171380096253	1218	YAL013W	YAL013W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3489962265072006	TRUE
VII	998358	999140	783	-	390.05198933971064	0.2987363317433283	0.21125780657989257	1.4140842252395227	0.15733717424671032	0.24871905851712336	783	YGR253C	YGR253C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.5911224972279117	TRUE
XV	1050726	1051064	339	-	44.0880053345648	0.29876705774140827	0.4842157187344649	0.6170123070813541	0.5372266081166202	0.6096772683651205	339	YOR379C	YOR379C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.644320450566224	TRUE
XV	528941	530248	1308	+	201.13457724107158	0.29940599157993175	0.25687701424164766	1.165561630587455	0.24379172862431525	0.3374521381115747	1308	YOR110W	YOR110W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.303486737002285	TRUE
XVI	304387	305058	672	+	27.54061523914025	0.29982776707717884	0.552300377624448	0.5428708348286793	0.5872187379162239	0.6538489590392176	672	YPL130W	YPL130W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.4399736378809325	TRUE
IV	1126270	1127595	1326	-	693.2967917017008	0.3002681630448149	0.17982070245768347	1.6698197645817554	0.09495502872009622	0.17580130844712208	1326	YDR329C	YDR329C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.840919190463489	TRUE
XIII	298868	300427	1560	+	269.8684581431884	0.3002955751127158	0.2306262270004078	1.3020877071027348	0.19288640494618137	0.28641556335131546	1560	YMR014W	YMR014W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.4311521277767487	TRUE
XV	444686	445849	1164	+	908.9232002222445	0.30038871760198627	0.19060042671435654	1.5760128284086374	0.11502284681126469	0.20010913281268736	1164	YOR063W	YOR063W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.9585271889108915	TRUE
VII	257707	261501	3795	+	711.1335617545293	0.3004137814816048	0.1860030851908826	1.6151010676694428	0.1062888097985098	0.1906371265962761	3795	YGL133W	YGL133W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.8519511755335905	TRUE
II	300166	301254	1089	+	219.9151580718198	0.30050948448291914	0.241732711203898	1.2431477849493187	0.2138133797843916	0.30731296022824467	1089	YBR031W	YBR031W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.34225516496819	TRUE
VIII	370054	370449	396	+	338.0192051662621	0.3005767118291547	0.21606670492640973	1.39112924377464	0.16418623843755537	0.2556644011969335	396	YHR132W-A	YHR132W-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.528941376197126	TRUE
XIV	188051	190957	2907	+	685.0398793286427	0.300675650453627	0.1850517711373726	1.6248190903853679	0.10420111209092092	0.18782495057938006	2907	YNL243W	YNL243W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.835715854511756	TRUE
XI	392526	393140	615	-	34.10863949001733	0.3006943743910633	0.5011089914413013	0.6000578307848741	0.5484676948881735	0.6195728300290639	615	YKL024C	YKL024C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.5328643968110351	TRUE
IV	447984	449276	1293	+	187.57558210240117	0.3010113636555784	0.2773192652331773	1.0854325731841248	0.2777301121429725	0.3725914127307884	1293	YDL001W	YDL001W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2731763028682694	TRUE
XIII	664752	665522	771	+	591.4505842392889	0.3011565231417161	0.18747753338062392	1.606360600714203	0.10819470234696568	0.19236861301963387	771	YMR200W	YMR200W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.771918465128438	TRUE
XII	524865	527945	3081	+	369.20249929319147	0.3012666466166663	0.19927355938268385	1.5118244866501105	0.13057851835171125	0.2186869787989537	3081	YLR187W	YLR187W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.5672646322931154	TRUE
IV	1149951	1150520	570	-	161.4285833000853	0.3016885084684751	0.2603568844334106	1.158749879516382	0.2465581527174588	0.340514103449494	570	YDR339C	YDR339C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2079804354073307	TRUE
XII	746848	747111	264	-	181.4771283835039	0.30170691600285604	0.6306571265400045	0.4784008668198533	0.6323649167902565	0.6934340742310864	264	YLR307C-A	YLR307C-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.258821898558133	TRUE
X	698326	700614	2289	-	113.46342447024671	0.3018677275027286	0.3074848630786334	0.9817319931795527	0.32623189953493764	0.4201347083528557	2289	YJR143C	YJR143C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.0548558869854974	TRUE
V	465303	466025	723	+	370.6341616819541	0.30207137547308416	0.2088148040041199	1.4465994253315695	0.14800914726204162	0.23895686098072735	723	YER148W	YER148W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.568945446138329	TRUE
XI	365605	369117	3513	+	1238.7873501174745	0.30233878271237236	0.16915588101477824	1.7873382876115234	0.07388282932661411	0.1481273565774773	3513	YKL038W	YKL038W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.092996761907362	TRUE
IV	1350290	1352353	2064	+	68.46295251742524	0.3024125568246225	0.37864497014969245	0.7986704714579136	0.42448151311827365	0.5106913308040648	2064	YDR444W	YDR444W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.835455624488914	TRUE
XIII	214189	216156	1968	+	80.82864134260136	0.302709399974129	0.3371382797458999	0.8978790548563046	0.36925003223310204	0.4607562356302958	1968	YML031W	YML031W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.9075652787568564	TRUE
V	387232	387795	564	+	260.18036009554413	0.30284341322411756	0.2324658390130885	1.3027437257440075	0.19266226860879226	0.2861519139419272	564	YER112W	YER112W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.415274510426759	TRUE
XIV	676177	677103	927	+	109.76196958022147	0.3028722559337396	0.3091829647041095	0.9795890799597925	0.327288997428316	0.42123115675720624	927	YNR028W	YNR028W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.040451891458042	TRUE
X	36757	37200	444	-	17.607032189396662	0.30291309460536825	0.7283856988070261	0.4158690857075986	0.6775058020701648	0.7322164219065838	444	YJL211C	YJL211C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.2456861582165701	TRUE
IV	1415210	1416874	1665	-	294.1869798557418	0.303193073107635	0.21729355209012793	1.3953155544250944	0.16292070358533836	0.2542092664782153	1665	YDR479C	YDR479C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.4686234477867073	TRUE
II	721390	722313	924	+	122.5222154852761	0.30334181158893103	0.3024254065650763	1.0030301853083812	0.31584629737128217	0.4086444407649087	924	YBR251W	YBR251W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.0882148412550947	TRUE
XIV	526086	529583	3498	+	823.7949393018861	0.3033686452626045	0.1784187875857015	1.7003178273301778	0.08907115893134587	0.1683060614411569	3498	YNL054W	YNL054W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.91581911969127	TRUE
XVI	569336	571378	2043	-	51.55677780300662	0.30364246810914897	0.4122382081032502	0.7365704152126965	0.4613836316976366	0.541823676069314	2043	YPR007C	YPR007C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.712285766980391	TRUE
XIII	736926	738959	2034	+	99.5039964161187	0.3038589225181038	0.32066459296593824	0.9475911253799711	0.3433376458378579	0.43597380819096815	2034	YMR232W	YMR232W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.9978405238272638	TRUE
V	318920	319552	633	+	479.35311633345697	0.3039828836452667	0.1906185779092069	1.5947180331502426	0.11077530359658512	0.19548770180805009	633	YER079W	YER079W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.680655555118225	TRUE
VII	27921	31426	3506	-	116.7937655328983	0.3040532388428327	0.29455636881955594	1.0322412652672757	0.30195910831003775	0.39449910726256104	3506	YGL251C	YGL251C_mRNA-E2	mRNA-E2	S_cerevisiae	FALSE	2.067419660696548	TRUE
XII	834352	836163	1812	+	31.443876857766817	0.30405544169055054	0.518941993532798	0.5859141204215028	0.557933227809039	0.6286470686777195	1812	YLR353W	YLR353W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.4975360867991647	TRUE
XIII	133475	135229	1755	+	206.47563193958027	0.3045002116894297	0.25066703941465085	1.2147596764237063	0.2244577644268047	0.3178524773798666	1755	YML070W	YML070W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.314868803989305	TRUE
X	414285	414770	486	-	32.4864449511206	0.30451687813829353	0.507860422031926	0.5996074215036006	0.5487678999364989	0.6197979792811018	486	YJL011C	YJL011C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.5117021883352546	TRUE
XII	245587	246072	486	-	17.493722093573354	0.30463456107034	0.6849436832661064	0.4447585524370576	0.656494250188041	0.7145365306352118	486	YLR050C	YLR050C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.2428822230132806	TRUE
II	80378	80731	354	-	930.6446159239597	0.3046411856223592	0.1909131171933238	1.5957058902027736	0.11055447294785302	0.19537863271538006	354	YBL078C	YBL078C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.968783869156964	TRUE
XVI	320962	321630	669	-	3.220964073085003	0.30469577988006263	1.5543388729359522	0.1960291833302286	0.8445873241222763	NA	669	YPL121C	YPL121C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.5079858806880699	FALSE
XII	579318	581771	2454	-	215.96706434481732	0.30477092885504875	0.23986356005539214	1.270601206722136	0.2038705574480959	0.29717932506021344	2454	YLR222C	YLR222C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3343875249290167	TRUE
VII	514554	516416	1863	+	278.8466380617989	0.30478881039523553	0.23500904010027246	1.296923770528954	0.19465741674408993	0.28806619202688144	1863	YGR013W	YGR013W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.445365412750797	TRUE
XI	283422	284455	1034	+	149.53698064271026	0.30480097025066916	0.26503078731999075	1.150058728394679	0.2501196834781809	0.3445806718112728	1034	YKL081W	YKL081W_mRNA-E2	mRNA-E2	S_cerevisiae	FALSE	2.174748607396336	TRUE
XIV	434999	437140	2142	+	274.55706718143415	0.3048215655627403	0.22079789853180865	1.3805455920986813	0.16741872212450526	0.25925213259663116	2142	YNL101W	YNL101W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.438632627059774	TRUE
XV	277086	277604	519	+	7.918299505568844	0.3048624570433644	1.032957696764172	0.29513547166391424	0.7678903934669313	0.8096722772171918	519	YOL024W	YOL024W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.8986319246902239	TRUE
X	633615	635681	2067	+	81.18323300237311	0.30487746629057216	0.3426414424201078	0.8897857309296703	0.3735809498509921	0.46432377736253666	2067	YJR110W	YJR110W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.9094663424620826	TRUE
IX	404873	405967	1095	-	45.59498108364873	0.30487819357505	0.4473146887898645	0.6815742948210515	0.49550817353696586	0.5743390528966348	1095	YIR026C	YIR026C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.65891703986536	TRUE
VII	281634	283937	2304	-	194.9265817512453	0.3050662141591625	0.2479414937232282	1.23039596792823	0.21854886251695407	0.31178487283828354	2304	YGL120C	YGL120C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.289871067033025	TRUE
XIV	722303	723112	810	-	206.635685132369	0.3051960377446391	0.2379478721821437	1.2826172175686381	0.19962621506039455	0.2928836491798433	810	YNR053C	YNR053C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.315205324530111	TRUE
I	75043	76152	1110	-	181.96328074297412	0.3054185298506871	0.2485559292589833	1.2287718533258394	0.21915735739386555	0.3124352857903263	1110	YAL036C	YAL036C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.259983758426799	TRUE
XI	47157	47972	816	+	28.42558572939133	0.305524745842914	0.5469027974993381	0.5586454251832269	0.5764037320116406	0.643907642434535	816	YKL208W	YKL208W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.4537094223983544	TRUE
XV	561170	564193	3024	+	226.2380655165518	0.30553961005241426	0.23518274216105722	1.2991582938648425	0.19388961101749635	0.2875576727379237	3024	YOR127W	YOR127W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3545656786307787	TRUE
XII	109902	111575	1674	-	447.33088698875696	0.30602282466572955	0.2096497231092911	1.4596862811318805	0.14437631400144452	0.23475481654602268	1674	YLL018C	YLL018C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6506288860681795	TRUE
X	143292	144701	1410	+	130.2325696820459	0.3060243194077675	0.319069772480476	0.9591141054469308	0.33750126522432905	0.43091052420986464	1410	YJL146W	YJL146W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.1147196099181302	TRUE
XV	112102	113130	1029	+	15.962529825775166	0.3061999683956189	0.7492137187497766	0.40869509024284695	0.6827634373249671	0.7363440652189736	1029	YOL107W	YOL107W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.2031017217457065	TRUE
XV	483219	486779	3561	-	446.8934277172054	0.3062314331772843	0.2254170009901572	1.3585108125480554	0.17430165399976366	0.2675499901350695	3561	YOR086C	YOR086C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6502039677121836	TRUE
IV	1199183	1200553	1371	+	310.99082653580564	0.3063364157367247	0.21882650159077807	1.399905466247396	0.1615416289392541	0.2531072102612115	1371	YDR363W	YDR363W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.492747578597134	TRUE
XIV	383987	386848	2862	+	446.53052509216883	0.30674405674154387	0.20149623036119343	1.5223314907265895	0.12792604137408722	0.21559661787682244	2862	YNL127W	YNL127W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6498511528683593	TRUE
VII	56482	58890	2409	+	483.05562618686815	0.30678497505206265	0.1931763199823422	1.588108599853777	0.11226178400086267	0.19699142338580605	2409	YGL234W	YGL234W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6839971447369972	TRUE
II	380411	381046	636	+	753.7574590120877	0.30679206097047684	0.18081947766060902	1.6966759606855704	0.08975793994443583	0.16934368092096722	636	YBR071W	YBR071W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.877231622848721	TRUE
XVI	360209	361579	1371	+	285.89415278813254	0.30721432103526014	0.21982120379979853	1.3975645466624531	0.16224387100864152	0.2534106533450508	1371	YPL101W	YPL101W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.456205273099098	TRUE
VIII	429707	436948	7242	-	1875.5708144247003	0.30736051405136516	0.16335312975685046	1.8815710143348237	0.0598942848471464	0.12824349662461496	7242	YHR165C	YHR165C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.2731334661051346	TRUE
II	744852	746111	1260	+	125.23008139010071	0.30763901130569726	0.29140834798296017	1.0556973176474895	0.29110652304022183	0.38432567613068613	1260	YBR271W	YBR271W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.097708662840355	TRUE
VII	1045644	1046561	918	-	159.77637840102278	0.3077464329017231	0.26184156053280344	1.175315455176447	0.23986853353332066	0.33375139331714354	918	YGR277C	YGR277C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2035125729229925	TRUE
XIII	220138	220728	591	+	195.1835228862606	0.30786701755728946	0.2610404728189375	1.179384232003103	0.23824521098134283	0.3318685557955531	591	YML028W	YML028W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.290443152359298	TRUE
IX	214991	215953	963	-	420.39413221273594	0.3081931117659337	0.2258828005129995	1.3643938850855415	0.17244363141629354	0.26509540234992274	963	YIL077C	YIL077C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.623656645592612	TRUE
IV	1125434	1126018	585	-	941.3374268046235	0.3081955751958687	0.17298908452885592	1.7815897230467121	0.07481616155491214	0.14921937676357963	585	YDR328C	YDR328C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.973745326223979	TRUE
