chr	start	end	width	strand	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	length	feature	feature_init	type	genome	threshold	log10baseMean	stably_expressed
II	209653	212175	2523	+	219.47296934240163	0.2751683693878882	0.23739685934652927	1.159107033451625	0.24641255929700434	0.31782936545404433	2523	YBL008W	YBL008W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3413810394377244	TRUE
XVI	631515	633761	2247	+	275.59729940290697	0.27538779905490673	0.21940093743226302	1.2551805943852399	0.2094132084475649	0.27963696113280817	2247	YPR031W	YPR031W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.440274957574624	TRUE
V	431129	431220	92	-	31.392639036825884	0.27542832073832624	0.5125794664209249	0.5373377959548371	0.5910343023226687	NA	92	snR52	snR52_snoRNA-E1	snoRNA-E1	S_cerevisiae	NA	1.4968278264026595	FALSE
XIV	687243	687464	222	-	38.34414496698894	0.27547274021691687	0.4775545419832605	0.5768403731914937	0.564047293386077	0.6191859706447511	222	YNR032C-A	YNR032C-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.5836990579158288	TRUE
IV	296820	298274	1455	+	163.42968571094192	0.2759235936704318	0.2621075221816197	1.052711465027084	0.29247325243197736	0.36286566351620875	1455	YDL089W	YDL089W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2133309455225083	TRUE
III	170886	172424	1539	-	160.58893148173195	0.27636778433573417	0.26143688663968684	1.0571109069112543	0.29046097401358895	0.36090967178758476	1539	YCR028C	YCR028C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2057156084267042	TRUE
XVI	684556	685437	882	-	113.38278499290492	0.27641285046749153	0.2972718998384751	0.9298317487044101	0.35245820528076455	0.4198292026921426	882	YPR069C	YPR069C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.0545471202523777	TRUE
VI	104701	106236	1536	-	381.28008731761247	0.27642330718529123	0.20301597356926943	1.3615840287117855	0.17332919842679964	0.24272523269792548	1536	YFL016C	YFL016C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.5812441244609228	TRUE
II	734832	735530	699	-	8.922006802035103	0.277208212194725	0.9232623325239205	0.3002485885424584	0.7639875454120609	NA	699	YBR261C	YBR261C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.950462550006829	FALSE
XV	539763	544145	4383	-	1016.1480932886566	0.2774151237239026	0.17018296356770146	1.6300992643928338	0.10308051918152893	0.16668016244751757	4383	YOR116C	YOR116C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.0069570065809055	TRUE
IV	1328783	1330027	1245	+	1119.5940740650763	0.27742118066498533	0.1686642160809393	1.6448135064515126	0.10000827597998158	0.16323024056451377	1245	YDR432W	YDR432W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.049060591109194	TRUE
VII	400871	401287	417	-	104.28132082990217	0.27749058813514565	0.311908369042207	0.8896541923105502	0.37365159774728146	0.44086213018878934	417	YGL054C	YGL054C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.018206523316249	TRUE
VIII	237004	237693	690	+	808.809126153154	0.2782539754202092	0.17292000648686962	1.6091485367908422	0.10758386627559824	0.171452316465971	690	YHR071W	YHR071W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.9078460429484183	TRUE
X	289875	290774	900	-	152.17992262860153	0.27857626374653494	0.264373071291921	1.0537240513385373	0.29200927409194355	0.36248429830226103	900	YJL079C	YJL079C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.1823573589603535	TRUE
VIII	19088	20971	1884	-	141.66444796834475	0.27894369059844776	0.2724551671548984	1.0238150133517578	0.3059226577554938	0.3755372793602834	1884	YHL040C	YHL040C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.1512608736178227	TRUE
XII	515262	516410	1149	+	152.03754763978432	0.2792820435953618	0.3376821592397889	0.8270559635845107	0.40820534228002653	0.4737275331177949	1149	YLR180W	YLR180W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.1819508558330734	TRUE
XV	78352	79479	1128	-	9.984201196848222	0.279354633440493	0.8716499896981714	0.32048945877602303	0.7485973199892211	NA	1128	YOL128C	YOL128C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.9993133241212561	FALSE
VII	932541	935795	3255	+	792.33430734105	0.2794205935679264	0.1750032160438108	1.5966597636581459	0.11034156925572397	0.17461746239559675	3255	YGR218W	YGR218W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.898908460882203	TRUE
XVI	829918	830439	522	+	699.9516095038376	0.2795587590745636	0.1831875947314626	1.5260790965915183	0.1269901672242575	0.1931870609439616	522	YPR149W	YPR149W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.8450680165115507	TRUE
XIV	644320	646950	2631	-	124.94509075220031	0.2798623066998536	0.2942423741511064	0.9511284957078685	0.34153915088683684	0.4089917564680503	2631	YNR011C	YNR011C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.0967191968280967	TRUE
XII	323544	326225	2682	+	34.762150280585665	0.27998990217184466	0.5027275441307386	0.5569416385489132	0.5775673044465881	NA	2682	YLR092W	YLR092W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.5411066327395055	FALSE
X	555914	557602	1689	+	243.1530242780025	0.2802570745468309	0.22780273127737397	1.2302621350294005	0.21859895875209556	0.2886834582191892	1689	YJR064W	YJR064W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.385879675586615	TRUE
XIII	263483	264355	873	+	84.58464235909504	0.2812108162200459	0.3300152857603414	0.8521145181870833	0.394150534776765	0.46060555651940055	873	YML003W	YML003W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.9272915173633713	TRUE
VI	76092	76147	56	+	184.49777676684064	0.2818417021009533	0.24679907407098348	1.1419884906857105	0.2534588037434351	0.32497295913393404	56	YFL031W	YFL031W_mRNA-E2	mRNA-E2	S_cerevisiae	FALSE	2.2659911371958352	TRUE
XI	185286	185681	396	-	106.467466548633	0.28193418845131957	0.3164423916270766	0.8909494932132086	0.37295626656616726	0.4402712734685637	396	YKL138C	YKL138C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.02721691991642	TRUE
II	22076	23536	1461	-	179.8021398777683	0.2821303853958654	0.25681521128279144	1.098573499547105	0.2719541420342693	0.3424775867688099	1461	YBL103C	YBL103C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2547948560934086	TRUE
XIV	378767	379225	459	+	376.528609526883	0.28232071670527376	0.2096670099075529	1.3465194969382908	0.17813503692094307	0.24723679150695746	459	YNL131W	YNL131W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.575797980503796	TRUE
XIII	675896	676837	942	+	765.3684223693724	0.2827997114446431	0.17467565679737843	1.6189989872068278	0.10544748102780614	0.16917947505560108	942	YMR206W	YMR206W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.8838705401021785	TRUE
XIV	490317	491240	924	+	13.63349509215809	0.2830946343921081	0.7648506375798254	0.3701306117595571	0.7112851743676463	NA	924	YNL072W	YNL072W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.134607206139628	FALSE
IV	170410	171930	1521	-	1032.7960611787007	0.2832491823836353	0.19770803946092425	1.4326639582080207	0.15195389419615596	0.22021880407678573	1521	YDL160C	YDL160C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.0140145729729095	TRUE
X	469264	469579	316	-	57.80960897483497	0.2842417777784316	0.38758133951253004	0.7333732272454836	0.46333082368002537	0.5238659275482875	316	YJR021C	YJR021C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.762000031809888	TRUE
VIII	490747	491712	966	+	524.8290810205172	0.284244789007352	0.1859134887117215	1.5289089079927038	0.12628702760682817	0.19244952422508563	966	YHR195W	YHR195W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.720017891491123	TRUE
V	86179	86598	420	+	55.15012349144335	0.2842574904157267	0.4066711615287258	0.6989861030400302	0.48456071571342785	0.5440639541848113	420	YEL033W	YEL033W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.741546489243886	TRUE
XII	973395	975521	2127	+	89.43153710484897	0.28434939170659096	0.3221768926487376	0.8825877901076253	0.3774590279082557	0.44396558220186205	2127	YLR424W	YLR424W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.9514906952543303	TRUE
IV	78426	79058	633	+	175.1932976451629	0.28454084264377016	0.2562026700313465	1.1106084203141071	0.2667369367673994	0.33722105469532115	633	YDL212W	YDL212W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.243517487383433	TRUE
II	582408	583355	948	+	19.445230896815197	0.2848237462102455	0.6564009454436451	0.4339173308437881	0.6643484740974771	NA	948	YBR175W	YBR175W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.2888131044193165	FALSE
II	533762	534817	1056	+	25.291755070459892	0.2852569830801313	0.571312512218951	0.4993011302556749	0.6175672590094068	NA	1056	YBR145W	YBR145W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.4029789673819373	FALSE
VI	160535	161200	666	+	51.992683422379905	0.2853080882292839	0.42062303517453414	0.6782987719892649	0.4975822771401845	0.5570263137117178	666	YFR008W	YFR008W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.7159422326183797	TRUE
VII	266145	267524	1380	+	146.72190078696917	0.2857766428177294	0.26963512642572063	1.0598642936696732	0.28920634190648153	0.3596998910329034	1380	YGL130W	YGL130W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.1664949446614474	TRUE
VI	134521	137157	2637	-	32.67556505248607	0.2857917386467794	0.5007751805589217	0.5706986882373115	0.5682039081441853	NA	2637	YFL003C	YFL003C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.514223106491445	FALSE
XVI	185317	187725	2409	-	1117.9577897599772	0.2862263702651825	0.19021140860734675	1.5047802461525288	0.13238058402181796	0.19916791419801216	2409	YPL190C	YPL190C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.0484254063944225	TRUE
II	418907	419164	258	-	1543.7403669843677	0.28626148599840445	0.16146141777727108	1.7729404952537304	0.07623856752984169	0.13577494093439738	258	YBR085C-A	YBR085C-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.1885742605933207	TRUE
XIII	291134	294967	3834	+	176.59532320958968	0.28706702222146463	0.261532220059903	1.097635397105997	0.27236372976561096	0.3425168771656447	3834	YMR012W	YMR012W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2469791979325864	TRUE
V	399496	400842	1347	-	236.90554594988348	0.2870808164915441	0.2280963543913598	1.258594497301701	0.20817683560695327	0.2786774202771578	1347	YER119C	YER119C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3745752276591885	TRUE
XII	46714	47463	750	-	18.47691913955925	0.2871406574677055	0.6592174201930385	0.4355780789039558	0.6631428782665606	NA	750	YLL046C	YLL046C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.266629558213496	FALSE
II	517350	526628	9279	-	3541.2928100136305	0.28714264999957834	0.1636489402546954	1.7546257834159098	0.07932333823996623	0.13937011990453696	9279	YBR140C	YBR140C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.5491618376634206	TRUE
X	71366	72574	1209	+	18.973962713603633	0.2873152852095769	0.6438164835975958	0.44626891750904185	0.6554030057641989	NA	1209	YJL193W	YJL193W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.2781580427982577	FALSE
II	296369	297742	1374	-	100.68582810884581	0.2877290653679557	0.31030838109281017	0.9272358817852838	0.3538040765933231	0.4210668552882935	1374	YBR029C	YBR029C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.002968346350447	TRUE
IV	465919	470424	4506	+	815.0649646957075	0.28806799173911624	0.1870731245738515	1.539868393150159	0.12359243651206452	0.18979695784119677	4506	YDR011W	YDR011W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.9111922255307063	TRUE
XVI	902044	906654	4611	+	407.4958690377663	0.2882244158886476	0.20266855341069817	1.4221467072130058	0.15498366598027316	0.22325145519628148	4611	YPR184W	YPR184W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.610123210466924	TRUE
IV	1233278	1233517	240	-	85.78536137588785	0.2882856293612943	0.3299057092078022	0.8738424989781184	0.3822040324881692	0.44861396551904925	240	YDR379C-A	YDR379C-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.9334131850972933	TRUE
XII	783127	783387	261	-	2609.282360361943	0.2883323808452982	0.1810909817698716	1.5921962431663648	0.11134061711043688	0.1759070331416223	261	YLR327C	YLR327C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.416521078299862	TRUE
XVI	280480	280926	447	+	11.037382613506574	0.28856422226403566	0.8532051746335744	0.33821199266397467	0.7352034389929543	NA	447	YPL144W	YPL144W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.0428660977337618	FALSE
Mito	74495	75622	1128	+	26.396384294974215	0.2889107911432368	0.5756449636844336	0.5018905911971404	0.6157444840307631	NA	1128	Q0255	Q0255_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.4215444424651957	FALSE
XII	757265	757612	348	-	89.46853262855787	0.28938239531249316	0.3285605645436013	0.8807581509803833	0.37844873499855464	0.4450140230198644	348	YLR311C	YLR311C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.9516703145474346	TRUE
XIII	506996	507370	375	+	21.11501094209825	0.2895161169958271	0.6237197245989097	0.46417662545785904	0.6425212065633643	NA	375	YMR119W-A	YMR119W-A_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.3245913108185472	FALSE
XI	360143	360817	675	+	198.44577213248073	0.28952778437095933	0.2497286255900835	1.159369630481225	0.24630555033976256	0.31780665339525854	675	YKL041W	YKL041W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2976418507408236	TRUE
XIV	34696	37422	2727	+	662.2943383012004	0.28954523428989576	0.18012728745484002	1.607447924082508	0.10795614436282684	0.17192452828506485	2727	YNL321W	YNL321W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.8210510424467725	TRUE
VIII	72037	74244	2208	-	123.8772507310671	0.2896244980240448	0.2858092727335147	1.0133488506304948	0.3108935616708487	0.38019569308896545	2208	YHL016C	YHL016C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.092991558280034	TRUE
IV	514043	519356	5314	-	21.55204923594562	0.290238218522519	0.6391514399411484	0.4540992953864635	0.6497573604082166	NA	5314	YDR034C-D-E1	YDR034C-D-E1	NA_SC	S_cerevisiae	NA	1.333488570531614	FALSE
IX	93619	94800	1182	+	2412.593823591264	0.2902676895737003	0.15507803498391445	1.8717524348551906	0.06124086158061641	0.11824920627724823	1182	YIL136W	YIL136W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.3824842116637637	TRUE
XII	377985	380564	2580	+	55.001468559353675	0.2906111626818407	0.42311286486636185	0.6868407623900276	0.4921830796549552	0.5516624223266994	2580	YLR115W	YLR115W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.740374285470771	TRUE
IV	1490596	1490835	240	+	312.589959946554	0.29063612510487336	0.21059227519795584	1.3800892023778015	0.1675591814139876	0.23706560021247508	240	YDR525W-A	YDR525W-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.494975024835332	TRUE
XI	283422	284455	1034	+	133.47459789829244	0.29073215554006615	0.2790701359451197	1.041788848367637	0.29750958546914796	0.36720163180620774	1034	YKL081W	YKL081W_mRNA-E2	mRNA-E2	S_cerevisiae	FALSE	2.1253986211889404	TRUE
XI	175843	176481	639	-	15.2947176651001	0.2910127591693089	0.7393126129544454	0.393626125227814	0.6938570901120121	NA	639	YKL144C	YKL144C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.1845414644772325	FALSE
VIII	517532	518713	1182	+	110.84706255320842	0.29127527868243813	0.30343959312053764	0.9599119076287866	0.3370995527018045	0.4044503808058564	1182	YHR208W	YHR208W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.0447241888006595	TRUE
XII	239347	241407	2061	-	358.65616258900974	0.29144776473047934	0.22651088324953242	1.286683273445233	0.19820470543097254	0.26890722325557004	2061	YLR047C	YLR047C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.554678297475674	TRUE
X	470230	470964	735	-	23.8002718163227	0.29146424069252075	0.5879431947781218	0.49573537593629874	0.620081124650343	NA	735	YJR024C	YJR024C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.3765819170420135	FALSE
XII	294091	296094	2004	-	109.95923874537468	0.2917490797665388	0.3336934127894648	0.8743027838868678	0.38195338367250925	0.4484360608305517	2004	YLR083C	YLR083C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.0412317245342217	TRUE
XV	292529	294673	2145	+	13.722643487731023	0.29176987276160693	0.7494490134976399	0.389312504929364	0.6970449869678024	NA	2145	YOL017W	YOL017W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.1374377805798328	FALSE
VIII	40084	45690	5607	+	179.073322988431	0.2921312184177799	0.2646833787973108	1.1037006545147972	0.2697230116249284	0.34014108403856946	5607	YHL030W	YHL030W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.253030892706377	TRUE
VII	516943	520863	3921	+	449.7410368862969	0.2925422925165115	0.1963677628270522	1.4897674053259111	0.13628540424491592	0.20303994057138117	3921	YGR014W	YGR014W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6529625168322397	TRUE
XI	579209	579676	468	+	33.73695140948144	0.2928113454101719	0.4922823000971357	0.5948037241078853	0.5519746779304746	NA	468	YKR074W	YKR074W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.5281058356372788	FALSE
XVI	15405	16868	1464	-	22.10008511203226	0.2929106856038146	0.6184122395538301	0.473649560712354	0.6357498272977713	NA	1464	YPL277C	YPL277C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.3443939462468653	FALSE
III	122530	123003	474	-	74.95969740507357	0.2933939608416733	0.3480975959502816	0.8428497187426093	0.39931249751062864	0.465436096763612	474	YCR006C	YCR006C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.874827824737085	TRUE
V	85676	86149	474	+	373.46614117272594	0.29340781690984963	0.2095960231242529	1.3998730154145689	0.16155134800805834	0.23036591086467298	474	YEL034W	YEL034W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.5722512343484714	TRUE
II	596115	597065	951	+	187.31384505527546	0.2938648688448462	0.24662006362851338	1.1915691875235999	0.233430212754376	0.3041177728630702	951	YBR183W	YBR183W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.2725698788642235	TRUE
IV	447984	449276	1293	+	167.32776923727351	0.2942919191191636	0.27343683826440135	1.0762701945617008	0.2818064344995395	0.35223858672878094	1293	YDL001W	YDL001W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.223568021211859	TRUE
IV	1125434	1126018	585	-	849.0581077529855	0.2942977087850841	0.17550122836895435	1.6768982845315772	0.09356237367136967	0.15562782184366744	585	YDR328C	YDR328C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.928937413462931	TRUE
IX	280142	282652	2511	-	448.0411319669548	0.2950611669208529	0.19503138976252452	1.5128906545768213	0.13030743614526694	0.19685295593907814	2511	YIL038C	YIL038C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6513178857978943	TRUE
IV	1221112	1222149	1038	-	249.1829964702893	0.29510963670217166	0.22693294751226045	1.3004265794689325	0.1934548050613205	0.263569069147362	1038	YDR372C	YDR372C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.396518403994073	TRUE
IV	1072746	1073312	567	-	11.572582281081642	0.29545957347737684	0.8287537264224756	0.35651070282700575	0.7214581382635046	NA	567	YDR305C	YDR305C_mRNA-E2	mRNA-E2	S_cerevisiae	NA	1.0634302773004034	FALSE
XII	464709	465069	361	-	11.572582281081642	0.29545957347737684	0.8287537264224756	0.35651070282700575	0.7214581382635046	NA	361	ITS1-2	ITS1-2_rRNA-E1	rRNA-E1	S_cerevisiae	NA	1.0634302773004034	FALSE
IV	742042	743874	1833	-	281.1156452540034	0.2956289707773912	0.24958056474310522	1.184503172679667	0.236213941126828	0.3070374203159172	1833	YDR143C	YDR143C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.448885016572944	TRUE
XI	479234	481981	2748	+	216.10416750750633	0.29607266234598684	0.24218139559210072	1.2225243876480654	0.221509387185401	0.29186360593919214	2748	YKR021W	YKR021W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3346631422097626	TRUE
XV	930734	931081	348	-	660.9788951520734	0.29611287613094295	0.19046580086660855	1.554677400266327	0.12002291962162993	0.18559061640160476	348	YOR327C	YOR327C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.8201875928210054	TRUE
VII	855264	856301	1038	-	621.1046443816573	0.2961204304597215	0.18562972664698144	1.5952209584559918	0.11066283360114064	0.1750034887766466	1038	YGR180C	YGR180C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.793164776744801	TRUE
VIII	15667	16119	453	+	4.775316800676812	0.29714774179446635	1.2501763044350112	0.2376846695464729	0.8121256748992817	NA	453	YHL042W	YHL042W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.6790021885316868	FALSE
XVI	623527	623577	51	+	4.775316800676812	0.29714774179446635	1.2501763044350112	0.2376846695464729	0.8121256748992817	NA	51	YPR028W	YPR028W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.6790021885316868	FALSE
XII	427329	429386	2058	+	37.029342428362106	0.2971934132897787	0.47410739221933573	0.6268483009695164	0.5307586787131789	0.587481971106835	2058	YLR143W	YLR143W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.5685459998628517	TRUE
XIII	135500	137158	1659	+	434.2969808134489	0.29729068069865416	0.19999769945611723	1.4864705019463718	0.13715471366322596	0.20379587460267914	1659	YML069W	YML069W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6377868102035444	TRUE
VIII	239098	241293	2196	+	147.9516595726198	0.29744200905913176	0.26885044600940444	1.1063474637074888	0.2685761554217072	0.33897815935266223	2196	YHR072W	YHR072W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.1701198410018145	TRUE
XIV	485607	486479	873	+	230.38772631770212	0.29811919019403693	0.2603441696796233	1.1450964719544099	0.2521691968043142	0.3237948422274554	873	YNL075W	YNL075W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.3624593387508366	TRUE
XII	907950	909398	1449	+	48.571973556250086	0.29814813995373796	0.4223300730022522	0.7059600038289198	0.48021301059121624	0.5397179254869244	1449	YLR394W	YLR394W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.686385749904499	TRUE
XIV	188051	190957	2907	+	607.2606560428451	0.29821293551886435	0.18337194891006484	1.626273469259595	0.10389149305168005	0.1674943486316531	2907	YNL243W	YNL243W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.7833751444240633	TRUE
XII	705186	706130	945	+	26.446568559198717	0.29840432921261506	0.5540549043008572	0.5385825969524829	0.5901748984566271	NA	945	YLR283W	YLR283W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.4223693303416736	FALSE
VII	410069	411286	1218	-	693.2940265211259	0.29854725466770426	0.17684985905507494	1.6881396245542388	0.09138442963843804	0.15303589716549507	1218	YGL048C	YGL048C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.8409174582975907	TRUE
XVI	455759	456664	906	+	237.61620565449556	0.2985479884789804	0.23594377528041807	1.265335303396572	0.20575115637510097	0.27641131901267646	906	YPL054W	YPL054W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.37587605662194	TRUE
X	306132	307856	1725	+	40.347861370079634	0.29862469720773116	0.48812993095314405	0.6117729691859366	0.5406879762076328	0.5970123884644415	1725	YJL071W	YJL071W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.605820519980317	TRUE
XI	571612	573393	1782	+	135.10047324991504	0.29887543819724055	0.290707262254628	1.0280975985232117	0.30390392017484746	0.3735657639085713	1782	YKR069W	YKR069W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.1306568703356255	TRUE
II	792849	796499	3651	+	352.4320461766745	0.2992456673592741	0.20486502983360533	1.460696672352164	0.14409870268230762	0.21133853802337146	3651	YBR295W	YBR295W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.547075391354448	TRUE
X	314114	314872	759	-	509.7932333924261	0.2992738477296679	0.20655899837221636	1.4488540808586838	0.14737833708762696	0.21538080518521138	759	YJL066C	YJL066C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.7073940666769256	TRUE
VII	56482	58890	2409	+	423.5073090193106	0.29941737888113507	0.20212111691620527	1.4813760355641938	0.13850639701241904	0.20553441077974052	2409	YGL234W	YGL234W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.6268609099190594	TRUE
XII	81461	83710	2250	+	1564.1467741254087	0.29944345684713114	0.1702520088401179	1.7588248085127485	0.07860726965266024	0.13857985907449685	2250	YLL029W	YLL029W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.1942775033286486	TRUE
VII	548264	553951	5688	+	9186.64865054965	0.3001660116401367	0.147583157582009	2.033877148029852	0.041963983544807244	0.09078823591003708	5688	YGR032W	YGR032W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	3.9631571068133264	TRUE
II	481364	483367	2004	-	127.1125483157717	0.30034002104477314	0.2855340604863889	1.0518535705798573	0.29286673645785055	0.36315475320773466	2004	YBR121C	YBR121C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.1041884254186627	TRUE
X	375115	375774	660	-	6.848257782447082	0.3006864728619767	1.0655670187734338	0.28218447790181667	0.7778020597331602	NA	660	YJL038C	YJL038C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.835580099710451	FALSE
II	436951	441315	4365	+	57.714256473318535	0.30076945916412834	0.3999456964826741	0.7520257420175989	0.45203557843687	0.5143151253516908	4365	YBR097W	YBR097W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.7612831050608102	TRUE
XII	265456	266277	822	+	23.298141468290037	0.301200451866297	0.5879166693709436	0.5123182715478609	0.6084282796064805	NA	822	YLR064W	YLR064W_mRNA-E1	mRNA-E1	S_cerevisiae	NA	1.3673212780106079	FALSE
VII	859063	859260	198	-	104.90619986348442	0.301328221884437	0.30469150900009406	0.9889616644497433	0.3226818982510883	0.39018388230949125	198	YGR183C	YGR183C_mRNA-E2	mRNA-E2	S_cerevisiae	FALSE	2.0208011553711946	TRUE
XV	606607	608475	1869	+	342.350377658994	0.30159648170418574	0.21169907818602243	1.4246471183930685	0.15425923245983972	0.22244183810895135	1869	YOR147W	YOR147W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.5344708112894385	TRUE
X	590872	594327	3456	-	506.168434846241	0.3016134232840077	0.1919426724649411	1.5713724280831731	0.11609616650978609	0.18098324760585194	3456	YJR090C	YJR090C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.70429505864221	TRUE
IV	1050459	1052228	1770	-	291.125268936972	0.30163601823796926	0.21483121530712052	1.4040604751351125	0.1603008420279784	0.2288711706683376	1770	YDR294C	YDR294C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.464079902737375	TRUE
